#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.100253E-02   0.246012E+06   0.245925E+06   0.314392E+06   0.312858E+06   0.000000E+00   0.245998E+06   0.245998E+06   0.255519E+06  -0.601867E+00   0.244869E+06   0.244848E+06   0.390942E+02
   0.101261E-02   0.245999E+06   0.245910E+06   0.314105E+06   0.312542E+06   0.000000E+00   0.245985E+06   0.245985E+06   0.255496E+06  -0.601811E+00   0.244856E+06   0.244834E+06   0.394842E+02
   0.102278E-02   0.245986E+06   0.245895E+06   0.313812E+06   0.312220E+06   0.000000E+00   0.245971E+06   0.245971E+06   0.255473E+06  -0.601755E+00   0.244843E+06   0.244821E+06   0.398781E+02
   0.103306E-02   0.245972E+06   0.245880E+06   0.313514E+06   0.311891E+06   0.000000E+00   0.245958E+06   0.245958E+06   0.255450E+06  -0.601697E+00   0.244830E+06   0.244807E+06   0.402758E+02
   0.104345E-02   0.245958E+06   0.245864E+06   0.313210E+06   0.311556E+06   0.000000E+00   0.245943E+06   0.245943E+06   0.255426E+06  -0.601639E+00   0.244816E+06   0.244792E+06   0.406774E+02
   0.105393E-02   0.245944E+06   0.245848E+06   0.312901E+06   0.311215E+06   0.000000E+00   0.245929E+06   0.245929E+06   0.255402E+06  -0.601579E+00   0.244802E+06   0.244778E+06   0.410830E+02
   0.106453E-02   0.245930E+06   0.245832E+06   0.312585E+06   0.310867E+06   0.000000E+00   0.245914E+06   0.245914E+06   0.255378E+06  -0.601518E+00   0.244787E+06   0.244763E+06   0.414925E+02
   0.107522E-02   0.245915E+06   0.245815E+06   0.312263E+06   0.310513E+06   0.000000E+00   0.245899E+06   0.245899E+06   0.255352E+06  -0.601455E+00   0.244773E+06   0.244748E+06   0.419061E+02
   0.108603E-02   0.245900E+06   0.245798E+06   0.311935E+06   0.310151E+06   0.000000E+00   0.245884E+06   0.245884E+06   0.255327E+06  -0.601392E+00   0.244758E+06   0.244732E+06   0.423237E+02
   0.109695E-02   0.245885E+06   0.245781E+06   0.311601E+06   0.309783E+06   0.000000E+00   0.245869E+06   0.245869E+06   0.255301E+06  -0.601327E+00   0.244743E+06   0.244717E+06   0.427454E+02
   0.110797E-02   0.245869E+06   0.245763E+06   0.311260E+06   0.309408E+06   0.000000E+00   0.245853E+06   0.245853E+06   0.255274E+06  -0.601261E+00   0.244727E+06   0.244701E+06   0.431713E+02
   0.111911E-02   0.245854E+06   0.245745E+06   0.310912E+06   0.309025E+06   0.000000E+00   0.245836E+06   0.245836E+06   0.255247E+06  -0.601194E+00   0.244711E+06   0.244684E+06   0.436013E+02
   0.113035E-02   0.245837E+06   0.245727E+06   0.310558E+06   0.308636E+06   0.000000E+00   0.245820E+06   0.245820E+06   0.255219E+06  -0.601125E+00   0.244695E+06   0.244668E+06   0.440355E+02
   0.114171E-02   0.245821E+06   0.245708E+06   0.310198E+06   0.308239E+06   0.000000E+00   0.245803E+06   0.245803E+06   0.255191E+06  -0.601055E+00   0.244679E+06   0.244650E+06   0.444739E+02
   0.115319E-02   0.245804E+06   0.245689E+06   0.309830E+06   0.307834E+06   0.000000E+00   0.245786E+06   0.245786E+06   0.255162E+06  -0.600984E+00   0.244662E+06   0.244633E+06   0.449166E+02
   0.116478E-02   0.245787E+06   0.245670E+06   0.309455E+06   0.307422E+06   0.000000E+00   0.245768E+06   0.245768E+06   0.255133E+06  -0.600911E+00   0.244645E+06   0.244615E+06   0.453637E+02
   0.117648E-02   0.245769E+06   0.245650E+06   0.309073E+06   0.307002E+06   0.000000E+00   0.245750E+06   0.245750E+06   0.255103E+06  -0.600837E+00   0.244627E+06   0.244597E+06   0.458151E+02
   0.118831E-02   0.245751E+06   0.245629E+06   0.308684E+06   0.306574E+06   0.000000E+00   0.245732E+06   0.245732E+06   0.255072E+06  -0.600761E+00   0.244609E+06   0.244579E+06   0.462709E+02
   0.120025E-02   0.245733E+06   0.245609E+06   0.308287E+06   0.306137E+06   0.000000E+00   0.245714E+06   0.245714E+06   0.255041E+06  -0.600684E+00   0.244591E+06   0.244560E+06   0.467312E+02
   0.121231E-02   0.245715E+06   0.245588E+06   0.307883E+06   0.305693E+06   0.000000E+00   0.245695E+06   0.245695E+06   0.255009E+06  -0.600605E+00   0.244572E+06   0.244541E+06   0.471959E+02
   0.122450E-02   0.245696E+06   0.245566E+06   0.307471E+06   0.305240E+06   0.000000E+00   0.245675E+06   0.245675E+06   0.254977E+06  -0.600525E+00   0.244554E+06   0.244521E+06   0.476652E+02
   0.123680E-02   0.245676E+06   0.245544E+06   0.307051E+06   0.304779E+06   0.000000E+00   0.245656E+06   0.245656E+06   0.254944E+06  -0.600443E+00   0.244534E+06   0.244501E+06   0.481390E+02
   0.124923E-02   0.245657E+06   0.245522E+06   0.306624E+06   0.304309E+06   0.000000E+00   0.245635E+06   0.245635E+06   0.254910E+06  -0.600360E+00   0.244515E+06   0.244481E+06   0.486174E+02
   0.126179E-02   0.245637E+06   0.245499E+06   0.306188E+06   0.303830E+06   0.000000E+00   0.245615E+06   0.245615E+06   0.254876E+06  -0.600275E+00   0.244494E+06   0.244460E+06   0.491005E+02
   0.127447E-02   0.245616E+06   0.245476E+06   0.305744E+06   0.303342E+06   0.000000E+00   0.245594E+06   0.245594E+06   0.254841E+06  -0.600188E+00   0.244474E+06   0.244439E+06   0.495883E+02
   0.128728E-02   0.245595E+06   0.245452E+06   0.305291E+06   0.302845E+06   0.000000E+00   0.245573E+06   0.245573E+06   0.254806E+06  -0.600100E+00   0.244453E+06   0.244417E+06   0.500808E+02
   0.130021E-02   0.245574E+06   0.245428E+06   0.304830E+06   0.302339E+06   0.000000E+00   0.245551E+06   0.245551E+06   0.254769E+06  -0.600010E+00   0.244432E+06   0.244395E+06   0.505781E+02
   0.131328E-02   0.245552E+06   0.245403E+06   0.304361E+06   0.301824E+06   0.000000E+00   0.245529E+06   0.245529E+06   0.254732E+06  -0.599918E+00   0.244410E+06   0.244373E+06   0.510802E+02
   0.132648E-02   0.245530E+06   0.245378E+06   0.303882E+06   0.301298E+06   0.000000E+00   0.245506E+06   0.245506E+06   0.254694E+06  -0.599824E+00   0.244388E+06   0.244350E+06   0.515871E+02
   0.133981E-02   0.245507E+06   0.245352E+06   0.303395E+06   0.300763E+06   0.000000E+00   0.245483E+06   0.245483E+06   0.254656E+06  -0.599729E+00   0.244365E+06   0.244327E+06   0.520990E+02
   0.135328E-02   0.245484E+06   0.245326E+06   0.302898E+06   0.300218E+06   0.000000E+00   0.245459E+06   0.245459E+06   0.254617E+06  -0.599632E+00   0.244342E+06   0.244303E+06   0.526158E+02
   0.136688E-02   0.245461E+06   0.245299E+06   0.302392E+06   0.299664E+06   0.000000E+00   0.245435E+06   0.245435E+06   0.254577E+06  -0.599532E+00   0.244319E+06   0.244278E+06   0.531375E+02
   0.138062E-02   0.245437E+06   0.245272E+06   0.301877E+06   0.299098E+06   0.000000E+00   0.245411E+06   0.245411E+06   0.254536E+06  -0.599431E+00   0.244295E+06   0.244254E+06   0.536644E+02
   0.139449E-02   0.245412E+06   0.245244E+06   0.301352E+06   0.298523E+06   0.000000E+00   0.245386E+06   0.245386E+06   0.254494E+06  -0.599328E+00   0.244270E+06   0.244228E+06   0.541963E+02
   0.140851E-02   0.245387E+06   0.245216E+06   0.300817E+06   0.297936E+06   0.000000E+00   0.245360E+06   0.245360E+06   0.254452E+06  -0.599223E+00   0.244245E+06   0.244203E+06   0.547333E+02
   0.142266E-02   0.245362E+06   0.245187E+06   0.300272E+06   0.297339E+06   0.000000E+00   0.245334E+06   0.245334E+06   0.254409E+06  -0.599116E+00   0.244220E+06   0.244176E+06   0.552755E+02
   0.143696E-02   0.245336E+06   0.245158E+06   0.299717E+06   0.296731E+06   0.000000E+00   0.245308E+06   0.245308E+06   0.254365E+06  -0.599007E+00   0.244194E+06   0.244150E+06   0.558229E+02
   0.145140E-02   0.245310E+06   0.245128E+06   0.299152E+06   0.296112E+06   0.000000E+00   0.245281E+06   0.245281E+06   0.254320E+06  -0.598895E+00   0.244167E+06   0.244122E+06   0.563755E+02
   0.146599E-02   0.245283E+06   0.245097E+06   0.298576E+06   0.295482E+06   0.000000E+00   0.245253E+06   0.245253E+06   0.254275E+06  -0.598782E+00   0.244140E+06   0.244094E+06   0.569335E+02
   0.148072E-02   0.245255E+06   0.245066E+06   0.297990E+06   0.294840E+06   0.000000E+00   0.245225E+06   0.245225E+06   0.254228E+06  -0.598666E+00   0.244113E+06   0.244066E+06   0.574968E+02
   0.149560E-02   0.245227E+06   0.245034E+06   0.297392E+06   0.294187E+06   0.000000E+00   0.245197E+06   0.245197E+06   0.254180E+06  -0.598548E+00   0.244085E+06   0.244037E+06   0.580656E+02
   0.151063E-02   0.245199E+06   0.245002E+06   0.296784E+06   0.293521E+06   0.000000E+00   0.245167E+06   0.245167E+06   0.254132E+06  -0.598428E+00   0.244056E+06   0.244007E+06   0.586397E+02
   0.152582E-02   0.245169E+06   0.244968E+06   0.296165E+06   0.292844E+06   0.000000E+00   0.245138E+06   0.245138E+06   0.254083E+06  -0.598306E+00   0.244027E+06   0.243977E+06   0.592194E+02
   0.154115E-02   0.245140E+06   0.244935E+06   0.295534E+06   0.292154E+06   0.000000E+00   0.245107E+06   0.245107E+06   0.254033E+06  -0.598181E+00   0.243997E+06   0.243946E+06   0.598045E+02
   0.155664E-02   0.245109E+06   0.244900E+06   0.294892E+06   0.291452E+06   0.000000E+00   0.245076E+06   0.245076E+06   0.253981E+06  -0.598054E+00   0.243967E+06   0.243915E+06   0.603953E+02
   0.157228E-02   0.245079E+06   0.244865E+06   0.294238E+06   0.290738E+06   0.000000E+00   0.245045E+06   0.245045E+06   0.253929E+06  -0.597924E+00   0.243936E+06   0.243883E+06   0.609917E+02
   0.158809E-02   0.245047E+06   0.244829E+06   0.293572E+06   0.290010E+06   0.000000E+00   0.245013E+06   0.245013E+06   0.253876E+06  -0.597792E+00   0.243904E+06   0.243850E+06   0.615938E+02
   0.160405E-02   0.245015E+06   0.244793E+06   0.292894E+06   0.289270E+06   0.000000E+00   0.244980E+06   0.244980E+06   0.253822E+06  -0.597657E+00   0.243872E+06   0.243817E+06   0.622016E+02
   0.162017E-02   0.244982E+06   0.244756E+06   0.292204E+06   0.288516E+06   0.000000E+00   0.244946E+06   0.244946E+06   0.253767E+06  -0.597520E+00   0.243839E+06   0.243783E+06   0.628152E+02
   0.163645E-02   0.244949E+06   0.244718E+06   0.291501E+06   0.287749E+06   0.000000E+00   0.244912E+06   0.244912E+06   0.253711E+06  -0.597380E+00   0.243806E+06   0.243748E+06   0.634346E+02
   0.165290E-02   0.244915E+06   0.244679E+06   0.290786E+06   0.286968E+06   0.000000E+00   0.244877E+06   0.244877E+06   0.253653E+06  -0.597238E+00   0.243772E+06   0.243713E+06   0.640599E+02
   0.166951E-02   0.244880E+06   0.244639E+06   0.290058E+06   0.286174E+06   0.000000E+00   0.244842E+06   0.244842E+06   0.253595E+06  -0.597092E+00   0.243737E+06   0.243677E+06   0.646910E+02
   0.168629E-02   0.244845E+06   0.244599E+06   0.289316E+06   0.285365E+06   0.000000E+00   0.244806E+06   0.244806E+06   0.253535E+06  -0.596944E+00   0.243701E+06   0.243640E+06   0.653282E+02
   0.170324E-02   0.244808E+06   0.244558E+06   0.288561E+06   0.284543E+06   0.000000E+00   0.244769E+06   0.244769E+06   0.253475E+06  -0.596793E+00   0.243665E+06   0.243603E+06   0.659714E+02
   0.172035E-02   0.244772E+06   0.244516E+06   0.287793E+06   0.283706E+06   0.000000E+00   0.244731E+06   0.244731E+06   0.253413E+06  -0.596640E+00   0.243628E+06   0.243565E+06   0.666206E+02
   0.173764E-02   0.244734E+06   0.244474E+06   0.287011E+06   0.282854E+06   0.000000E+00   0.244693E+06   0.244693E+06   0.253350E+06  -0.596483E+00   0.243591E+06   0.243526E+06   0.672760E+02
   0.175511E-02   0.244696E+06   0.244430E+06   0.286216E+06   0.281988E+06   0.000000E+00   0.244654E+06   0.244654E+06   0.253286E+06  -0.596323E+00   0.243552E+06   0.243486E+06   0.679375E+02
   0.177275E-02   0.244657E+06   0.244386E+06   0.285406E+06   0.281106E+06   0.000000E+00   0.244614E+06   0.244614E+06   0.253221E+06  -0.596161E+00   0.243513E+06   0.243446E+06   0.686053E+02
   0.179056E-02   0.244617E+06   0.244341E+06   0.284582E+06   0.280210E+06   0.000000E+00   0.244573E+06   0.244573E+06   0.253154E+06  -0.595995E+00   0.243473E+06   0.243405E+06   0.692793E+02
   0.180856E-02   0.244577E+06   0.244295E+06   0.283743E+06   0.279298E+06   0.000000E+00   0.244532E+06   0.244532E+06   0.253086E+06  -0.595826E+00   0.243433E+06   0.243363E+06   0.699596E+02
   0.182673E-02   0.244535E+06   0.244248E+06   0.282889E+06   0.278370E+06   0.000000E+00   0.244490E+06   0.244490E+06   0.253017E+06  -0.595654E+00   0.243391E+06   0.243320E+06   0.706463E+02
   0.184509E-02   0.244493E+06   0.244200E+06   0.282021E+06   0.277426E+06   0.000000E+00   0.244447E+06   0.244447E+06   0.252947E+06  -0.595479E+00   0.243349E+06   0.243276E+06   0.713394E+02
   0.186364E-02   0.244450E+06   0.244151E+06   0.281138E+06   0.276466E+06   0.000000E+00   0.244403E+06   0.244403E+06   0.252875E+06  -0.595300E+00   0.243306E+06   0.243231E+06   0.720390E+02
   0.188237E-02   0.244406E+06   0.244101E+06   0.280239E+06   0.275490E+06   0.000000E+00   0.244358E+06   0.244358E+06   0.252802E+06  -0.595119E+00   0.243262E+06   0.243186E+06   0.727451E+02
   0.190128E-02   0.244362E+06   0.244050E+06   0.279324E+06   0.274498E+06   0.000000E+00   0.244313E+06   0.244313E+06   0.252728E+06  -0.594933E+00   0.243217E+06   0.243140E+06   0.734577E+02
   0.192039E-02   0.244316E+06   0.243998E+06   0.278394E+06   0.273489E+06   0.000000E+00   0.244266E+06   0.244266E+06   0.252652E+06  -0.594745E+00   0.243171E+06   0.243092E+06   0.741770E+02
   0.193969E-02   0.244270E+06   0.243946E+06   0.277448E+06   0.272463E+06   0.000000E+00   0.244219E+06   0.244219E+06   0.252575E+06  -0.594552E+00   0.243125E+06   0.243044E+06   0.749030E+02
   0.195919E-02   0.244223E+06   0.243892E+06   0.276485E+06   0.271420E+06   0.000000E+00   0.244170E+06   0.244170E+06   0.252497E+06  -0.594356E+00   0.243077E+06   0.242995E+06   0.756357E+02
   0.197888E-02   0.244175E+06   0.243837E+06   0.275506E+06   0.270359E+06   0.000000E+00   0.244121E+06   0.244121E+06   0.252417E+06  -0.594157E+00   0.243029E+06   0.242945E+06   0.763751E+02
   0.199876E-02   0.244125E+06   0.243781E+06   0.274510E+06   0.269281E+06   0.000000E+00   0.244071E+06   0.244071E+06   0.252336E+06  -0.593954E+00   0.242979E+06   0.242894E+06   0.771214E+02
   0.201885E-02   0.244075E+06   0.243724E+06   0.273498E+06   0.268185E+06   0.000000E+00   0.244020E+06   0.244020E+06   0.252253E+06  -0.593747E+00   0.242929E+06   0.242842E+06   0.778745E+02
   0.203914E-02   0.244024E+06   0.243666E+06   0.272468E+06   0.267071E+06   0.000000E+00   0.243968E+06   0.243968E+06   0.252168E+06  -0.593536E+00   0.242878E+06   0.242789E+06   0.786346E+02
   0.205964E-02   0.243972E+06   0.243607E+06   0.271421E+06   0.265939E+06   0.000000E+00   0.243915E+06   0.243915E+06   0.252082E+06  -0.593321E+00   0.242825E+06   0.242735E+06   0.794016E+02
   0.208034E-02   0.243919E+06   0.243547E+06   0.270356E+06   0.264789E+06   0.000000E+00   0.243860E+06   0.243860E+06   0.251995E+06  -0.593102E+00   0.242772E+06   0.242680E+06   0.801757E+02
   0.210124E-02   0.243865E+06   0.243485E+06   0.269274E+06   0.263620E+06   0.000000E+00   0.243805E+06   0.243805E+06   0.251906E+06  -0.592880E+00   0.242718E+06   0.242623E+06   0.809569E+02
   0.212236E-02   0.243810E+06   0.243422E+06   0.268174E+06   0.262432E+06   0.000000E+00   0.243749E+06   0.243749E+06   0.251815E+06  -0.592653E+00   0.242662E+06   0.242566E+06   0.817451E+02
   0.214369E-02   0.243754E+06   0.243358E+06   0.267055E+06   0.261226E+06   0.000000E+00   0.243692E+06   0.243692E+06   0.251722E+06  -0.592422E+00   0.242606E+06   0.242508E+06   0.825406E+02
   0.216524E-02   0.243697E+06   0.243293E+06   0.265918E+06   0.260000E+06   0.000000E+00   0.243633E+06   0.243633E+06   0.251628E+06  -0.592187E+00   0.242548E+06   0.242448E+06   0.833433E+02
   0.218700E-02   0.243639E+06   0.243227E+06   0.264762E+06   0.258755E+06   0.000000E+00   0.243574E+06   0.243574E+06   0.251533E+06  -0.591947E+00   0.242489E+06   0.242387E+06   0.841533E+02
   0.220898E-02   0.243579E+06   0.243159E+06   0.263588E+06   0.257490E+06   0.000000E+00   0.243513E+06   0.243513E+06   0.251435E+06  -0.591703E+00   0.242429E+06   0.242326E+06   0.849706E+02
   0.223118E-02   0.243519E+06   0.243090E+06   0.262394E+06   0.256205E+06   0.000000E+00   0.243451E+06   0.243451E+06   0.251336E+06  -0.591455E+00   0.242368E+06   0.242262E+06   0.857953E+02
   0.225360E-02   0.243457E+06   0.243020E+06   0.261182E+06   0.254901E+06   0.000000E+00   0.243388E+06   0.243388E+06   0.251235E+06  -0.591202E+00   0.242306E+06   0.242198E+06   0.866274E+02
   0.227625E-02   0.243394E+06   0.242948E+06   0.259949E+06   0.253576E+06   0.000000E+00   0.243324E+06   0.243324E+06   0.251132E+06  -0.590945E+00   0.242243E+06   0.242133E+06   0.874671E+02
   0.229913E-02   0.243330E+06   0.242875E+06   0.258697E+06   0.252232E+06   0.000000E+00   0.243258E+06   0.243258E+06   0.251027E+06  -0.590683E+00   0.242178E+06   0.242066E+06   0.883142E+02
   0.232223E-02   0.243265E+06   0.242801E+06   0.257426E+06   0.250866E+06   0.000000E+00   0.243191E+06   0.243191E+06   0.250921E+06  -0.590416E+00   0.242112E+06   0.241998E+06   0.891690E+02
   0.234557E-02   0.243198E+06   0.242725E+06   0.256134E+06   0.249480E+06   0.000000E+00   0.243123E+06   0.243123E+06   0.250813E+06  -0.590144E+00   0.242045E+06   0.241928E+06   0.900313E+02
   0.236915E-02   0.243130E+06   0.242648E+06   0.254821E+06   0.248073E+06   0.000000E+00   0.243054E+06   0.243054E+06   0.250702E+06  -0.589868E+00   0.241977E+06   0.241858E+06   0.909015E+02
   0.239296E-02   0.243061E+06   0.242569E+06   0.253489E+06   0.246646E+06   0.000000E+00   0.242983E+06   0.242983E+06   0.250590E+06  -0.589586E+00   0.241907E+06   0.241785E+06   0.917793E+02
   0.241701E-02   0.242991E+06   0.242489E+06   0.252135E+06   0.245197E+06   0.000000E+00   0.242912E+06   0.242912E+06   0.250476E+06  -0.589300E+00   0.241836E+06   0.241712E+06   0.926649E+02
   0.244130E-02   0.242919E+06   0.242407E+06   0.250761E+06   0.243727E+06   0.000000E+00   0.242838E+06   0.242838E+06   0.250360E+06  -0.589008E+00   0.241763E+06   0.241637E+06   0.935583E+02
   0.246583E-02   0.242846E+06   0.242323E+06   0.249366E+06   0.242235E+06   0.000000E+00   0.242764E+06   0.242764E+06   0.250241E+06  -0.588711E+00   0.241690E+06   0.241561E+06   0.944596E+02
   0.249061E-02   0.242772E+06   0.242239E+06   0.247949E+06   0.240722E+06   0.000000E+00   0.242687E+06   0.242687E+06   0.250121E+06  -0.588409E+00   0.241614E+06   0.241483E+06   0.953689E+02
   0.251564E-02   0.242696E+06   0.242152E+06   0.246511E+06   0.239188E+06   0.000000E+00   0.242610E+06   0.242610E+06   0.249999E+06  -0.588102E+00   0.241538E+06   0.241404E+06   0.962861E+02
   0.254093E-02   0.242618E+06   0.242064E+06   0.245051E+06   0.237631E+06   0.000000E+00   0.242531E+06   0.242531E+06   0.249874E+06  -0.587789E+00   0.241460E+06   0.241323E+06   0.972114E+02
   0.256646E-02   0.242540E+06   0.241974E+06   0.243570E+06   0.236053E+06   0.000000E+00   0.242450E+06   0.242450E+06   0.249748E+06  -0.587471E+00   0.241380E+06   0.241241E+06   0.981448E+02
   0.259226E-02   0.242460E+06   0.241882E+06   0.242067E+06   0.234452E+06   0.000000E+00   0.242368E+06   0.242368E+06   0.249619E+06  -0.587147E+00   0.241299E+06   0.241157E+06   0.990863E+02
   0.261831E-02   0.242378E+06   0.241789E+06   0.240542E+06   0.232830E+06   0.000000E+00   0.242285E+06   0.242285E+06   0.249488E+06  -0.586818E+00   0.241216E+06   0.241071E+06   0.100036E+03
   0.264462E-02   0.242295E+06   0.241694E+06   0.238994E+06   0.231185E+06   0.000000E+00   0.242200E+06   0.242200E+06   0.249355E+06  -0.586483E+00   0.241132E+06   0.240984E+06   0.100994E+03
   0.267120E-02   0.242210E+06   0.241597E+06   0.237424E+06   0.229518E+06   0.000000E+00   0.242113E+06   0.242113E+06   0.249219E+06  -0.586141E+00   0.241046E+06   0.240895E+06   0.101960E+03
